temperature,time,conectiondeviced,target
28.89,13,MXchip03,Normale
27.29,13,MXchip,Normale
29.0,13,MXchip03,Normale
27.39,13,MXchip,Normale
27.29,13,MXchip,Normale
27.39,13,MXchip,Normale
27.5,13,MXchip,Normale
27.39,13,MXchip,Normale
27.29,13,MXchip,Normale
27.39,13,MXchip,Normale
27.29,13,MXchip,Normale
27.39,13,MXchip,Normale
27.6,13,MXchip,Normale
27.5,13,MXchip,Normale
29.0,13,MXchip03,Normale
27.39,13,MXchip,Normale
28.89,13,MXchip03,Normale
27.29,13,MXchip,Normale
29.0,13,MXchip03,Normale
27.39,13,MXchip,Normale
27.29,13,MXchip,Normale
28.89,13,MXchip03,Normale
27.39,13,MXchip,Normale
27.5,13,MXchip,Normale
28.89,13,MXchip03,Normale
29.0,13,MXchip03,Normale
27.39,13,MXchip,Normale
28.89,12,MXchip03,Normale
27.29,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.2,12,MXchip,Normale
29.0,12,MXchip03,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
27.29,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.2,12,MXchip,Normale
27.29,12,MXchip,Normale
29.0,12,MXchip03,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
27.39,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
29.0,12,MXchip03,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
27.5,12,MXchip,Normale
27.6,12,MXchip,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
27.5,12,MXchip,Normale
28.89,12,MXchip03,Normale
28.79,12,MXchip03,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
27.39,12,MXchip,Normale
27.5,12,MXchip,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
29.0,12,MXchip03,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
28.79,12,MXchip03,Normale
28.89,12,MXchip03,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
28.79,12,MXchip03,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.29,12,MXchip,Normale
29.0,12,MXchip03,Normale
29.0,12,MXchip03,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.39,12,MXchip,Normale
29.0,12,MXchip03,Normale
28.89,12,MXchip03,Normale
27.29,12,MXchip,Normale
29.0,12,MXchip03,Normale
27.39,12,MXchip,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
29.0,12,MXchip03,Normale
27.29,12,MXchip,Normale
29.0,12,MXchip03,Normale
27.2,12,MXchip,Normale
29.0,12,MXchip03,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.29,12,MXchip,Normale
28.79,12,MXchip03,Normale
27.2,12,MXchip,Normale
27.29,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
29.0,12,MXchip03,Normale
28.89,12,MXchip03,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
28.89,12,MXchip03,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
27.29,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.2,12,MXchip,Normale
29.0,12,MXchip03,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
29.0,12,MXchip03,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
28.89,12,MXchip03,Normale
27.29,12,MXchip,Normale
29.0,12,MXchip03,Normale
28.89,12,MXchip03,Normale
27.39,12,MXchip,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
28.89,12,MXchip03,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
28.89,12,MXchip03,Normale
28.89,12,MXchip03,Normale
27.29,12,MXchip,Normale
28.79,12,MXchip03,Normale
27.2,12,MXchip,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
29.0,12,MXchip03,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
28.89,12,MXchip03,Normale
28.79,12,MXchip03,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
29.0,12,MXchip03,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
27.5,12,MXchip,Normale
27.39,12,MXchip,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
28.79,12,MXchip03,Normale
28.89,12,MXchip03,Normale
27.2,12,MXchip,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
27.0,12,MXchip,Normale
27.1,12,MXchip,Normale
27.0,12,MXchip,Normale
27.1,12,MXchip,Normale
27.0,12,MXchip,Normale
28.89,12,MXchip03,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
27.0,12,MXchip,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.1,12,MXchip,Normale
28.79,12,MXchip03,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
28.79,12,MXchip03,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
28.89,12,MXchip03,Normale
28.79,12,MXchip03,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
28.79,12,MXchip03,Normale
27.29,12,MXchip,Normale
28.79,12,MXchip03,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
28.89,12,MXchip03,Normale
28.89,12,MXchip03,Normale
27.39,12,MXchip,Normale
28.79,12,MXchip03,Normale
27.29,12,MXchip,Normale
28.89,12,MXchip03,Normale
29.0,12,MXchip03,Normale
27.39,12,MXchip,Normale
29.0,12,MXchip03,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
27.5,12,MXchip,Normale
28.89,12,MXchip03,Normale
28.79,12,MXchip03,Normale
27.39,12,MXchip,Normale
27.5,12,MXchip,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
28.89,12,MXchip03,Normale
28.79,12,MXchip03,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
27.39,12,MXchip,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
28.79,12,MXchip03,Normale
27.1,12,MXchip,Normale
28.89,12,MXchip03,Normale
28.79,12,MXchip03,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
28.89,12,MXchip03,Normale
28.79,12,MXchip03,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
28.79,12,MXchip03,Normale
28.89,12,MXchip03,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
27.29,12,MXchip,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
27.2,12,MXchip,Normale
28.7,12,MXchip03,Normale
27.1,12,MXchip,Normale
27.0,12,MXchip,Normale
28.79,12,MXchip03,Normale
27.1,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.0,12,MXchip,Normale
28.79,12,MXchip03,Normale
28.89,12,MXchip03,Normale
28.79,12,MXchip03,Normale
27.1,12,MXchip,Normale
28.79,12,MXchip03,Normale
27.0,12,MXchip,Normale
28.89,12,MXchip03,Normale
28.79,12,MXchip03,Normale
27.1,12,MXchip,Normale
28.89,12,MXchip03,Normale
28.79,12,MXchip03,Normale
27.0,12,MXchip,Normale
27.1,12,MXchip,Normale
28.79,12,MXchip03,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
28.89,12,MXchip03,Normale
28.79,12,MXchip03,Normale
28.89,12,MXchip03,Normale
28.79,12,MXchip03,Normale
27.2,12,MXchip,Normale
27.1,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.0,12,MXchip,Normale
28.79,12,MXchip03,Normale
27.1,12,MXchip,Normale
28.79,12,MXchip03,Normale
28.89,12,MXchip03,Normale
27.0,12,MXchip,Normale
28.79,12,MXchip03,Normale
27.1,12,MXchip,Normale
28.89,12,MXchip03,Normale
27.2,12,MXchip,Normale
28.79,12,MXchip03,Normale
28.89,12,MXchip03,Normale
27.1,12,MXchip,Normale
28.79,12,MXchip03,Normale
27.0,12,MXchip,Normale
27.1,12,MXchip,Normale
27.0,12,MXchip,Normale
26.89,12,MXchip,Normale
27.0,12,MXchip,Normale
26.89,12,MXchip,Normale
26.79,12,MXchip,Normale
26.89,12,MXchip,Normale
26.79,12,MXchip,Normale
26.89,12,MXchip,Normale
28.7,12,MXchip03,Normale
26.79,12,MXchip,Normale
28.79,12,MXchip03,Normale
26.7,12,MXchip,Normale
28.7,12,MXchip03,Normale
26.79,12,MXchip,Normale
26.7,12,MXchip,Normale
26.79,11,MXchip,Normale
26.89,11,MXchip,Normale
27.0,11,MXchip,Normale
28.79,11,MXchip03,Normale
26.89,11,MXchip,Normale
28.79,11,MXchip03,Normale
26.79,11,MXchip,Normale
26.89,11,MXchip,Normale
26.79,11,MXchip,Normale
26.7,11,MXchip,Normale
26.79,11,MXchip,Normale
28.79,11,MXchip03,Normale
28.89,11,MXchip03,Anormale
26.89,11,MXchip,Normale
26.79,11,MXchip,Normale
26.89,11,MXchip,Normale
26.79,11,MXchip,Normale
28.79,11,MXchip03,Normale
28.7,11,MXchip03,Normale
26.7,11,MXchip,Normale
28.79,11,MXchip03,Normale
28.89,11,MXchip03,Anormale
26.6,11,MXchip,Normale
26.7,11,MXchip,Normale
26.6,11,MXchip,Normale
26.7,11,MXchip,Normale
26.6,11,MXchip,Normale
26.7,11,MXchip,Normale
28.79,11,MXchip03,Normale
28.7,11,MXchip03,Normale
26.6,11,MXchip,Normale
26.5,11,MXchip,Normale
28.7,11,MXchip03,Normale
26.6,11,MXchip,Normale
28.79,11,MXchip03,Normale
28.7,11,MXchip03,Normale
26.5,11,MXchip,Normale
28.79,11,MXchip03,Normale
28.7,11,MXchip03,Normale
26.6,11,MXchip,Normale
28.79,11,MXchip03,Normale
26.5,11,MXchip,Normale
28.7,11,MXchip03,Normale
28.79,11,MXchip03,Normale
28.7,11,MXchip03,Normale
28.79,11,MXchip03,Normale
26.6,11,MXchip,Normale
26.7,11,MXchip,Normale
26.6,11,MXchip,Normale
26.5,11,MXchip,Normale
28.79,11,MXchip03,Normale
26.6,11,MXchip,Normale
28.7,11,MXchip03,Normale
26.5,11,MXchip,Normale
26.6,11,MXchip,Normale
28.7,11,MXchip03,Normale
26.5,11,MXchip,Normale
28.79,11,MXchip03,Normale
28.7,11,MXchip03,Normale
28.79,11,MXchip03,Normale
28.7,11,MXchip03,Normale
26.6,11,MXchip,Normale
26.5,11,MXchip,Normale
28.79,11,MXchip03,Normale
26.39,11,MXchip,Normale
26.5,11,MXchip,Normale
26.39,11,MXchip,Normale
26.29,11,MXchip,Normale
26.5,11,MXchip,Normale
26.39,11,MXchip,Normale
26.29,11,MXchip,Normale
26.39,11,MXchip,Normale
26.29,11,MXchip,Normale
28.79,11,MXchip03,Normale
28.7,11,MXchip03,Normale
26.39,11,MXchip,Normale
26.29,11,MXchip,Normale
26.39,11,MXchip,Normale
26.29,11,MXchip,Normale
28.79,11,MXchip03,Normale
26.2,11,MXchip,Normale
26.29,11,MXchip,Normale
28.7,11,MXchip03,Normale
28.79,11,MXchip03,Normale
26.2,11,MXchip,Normale
26.1,11,MXchip,Normale
28.7,11,MXchip03,Normale
26.2,11,MXchip,Normale
26.1,11,MXchip,Normale
26.0,11,MXchip,Normale
26.1,11,MXchip,Normale
26.0,11,MXchip,Normale
28.7,11,MXchip03,Normale
25.89,11,MXchip,Normale
28.6,11,MXchip03,Normale
26.0,11,MXchip,Normale
25.89,11,MXchip,Normale
28.7,11,MXchip03,Normale
25.79,11,MXchip,Normale
25.6,11,MXchip,Normale
25.5,11,MXchip,Normale
25.39,11,MXchip,Normale
25.29,11,MXchip,Normale
25.2,11,MXchip,Normale
25.1,11,MXchip,Normale
25.0,11,MXchip,Normale
24.89,11,MXchip,Normale
25.0,11,MXchip,Normale
28.6,11,MXchip03,Normale
28.7,11,MXchip03,Normale
24.89,11,MXchip,Normale
28.6,11,MXchip03,Normale
28.7,11,MXchip03,Normale
25.0,11,MXchip,Normale
28.7,11,MXchip03,Normale
25.1,11,MXchip,Normale
25.0,11,MXchip,Normale
28.6,11,MXchip03,Normale
28.7,11,MXchip03,Normale
28.5,11,MXchip03,Normale
28.6,11,MXchip03,Normale
25.1,11,MXchip,Normale
28.6,11,MXchip03,Normale
28.5,11,MXchip03,Normale
25.0,11,MXchip,Normale
28.6,11,MXchip03,Normale
24.89,11,MXchip,Normale
24.79,11,MXchip,Normale
24.89,11,MXchip,Normale
28.39,11,MXchip03,Normale
24.79,11,MXchip,Normale
28.29,11,MXchip03,Normale
24.89,11,MXchip,Normale
28.39,11,MXchip03,Normale
24.79,11,MXchip,Normale
28.5,11,MXchip03,Normale
24.89,11,MXchip,Normale
24.79,11,MXchip,Normale
24.89,11,MXchip,Normale
28.39,11,MXchip03,Normale
24.79,11,MXchip,Normale
28.5,11,MXchip03,Normale
28.5,11,MXchip03,Normale
28.39,11,MXchip03,Normale
24.89,11,MXchip,Normale
24.79,11,MXchip,Normale
28.5,11,MXchip03,Normale
28.39,11,MXchip03,Normale
24.7,11,MXchip,Normale
24.6,11,MXchip,Normale
24.5,11,MXchip,Normale
24.6,11,MXchip,Normale
24.7,11,MXchip,Normale
24.6,11,MXchip,Normale
28.5,11,MXchip03,Normale
28.39,11,MXchip03,Normale
24.7,11,MXchip,Normale
24.6,11,MXchip,Normale
24.7,11,MXchip,Normale
28.5,11,MXchip03,Normale
28.39,11,MXchip03,Normale
28.29,11,MXchip03,Normale
24.6,11,MXchip,Normale
24.5,11,MXchip,Normale
28.39,11,MXchip03,Normale
28.29,11,MXchip03,Normale
28.39,11,MXchip03,Normale
28.29,11,MXchip03,Normale
24.6,11,MXchip,Normale
24.7,11,MXchip,Normale
24.6,11,MXchip,Normale
24.7,11,MXchip,Normale
24.6,11,MXchip,Normale
28.39,11,MXchip03,Normale
28.5,11,MXchip03,Normale
24.7,11,MXchip,Normale
24.79,11,MXchip,Normale
24.89,11,MXchip,Normale
24.79,11,MXchip,Normale
28.39,11,MXchip03,Normale
24.7,11,MXchip,Normale
24.79,11,MXchip,Normale
24.89,11,MXchip,Normale
24.79,11,MXchip,Normale
24.89,11,MXchip,Normale
25.0,11,MXchip,Normale
24.89,11,MXchip,Normale
25.0,11,MXchip,Normale
28.39,11,MXchip03,Normale
24.89,11,MXchip,Normale
25.0,11,MXchip,Normale
24.89,11,MXchip,Normale
24.79,11,MXchip,Normale
28.39,11,MXchip03,Normale
28.39,11,MXchip03,Normale
28.29,11,MXchip03,Normale
24.89,11,MXchip,Normale
25.0,11,MXchip,Normale
24.89,11,MXchip,Normale
28.39,11,MXchip03,Normale
28.29,11,MXchip03,Normale
28.39,11,MXchip03,Normale
25.0,11,MXchip,Normale
24.89,11,MXchip,Normale
25.0,11,MXchip,Normale
28.39,11,MXchip03,Normale
28.29,11,MXchip03,Normale
24.89,11,MXchip,Normale
28.39,11,MXchip03,Normale
25.0,11,MXchip,Normale
28.29,11,MXchip03,Normale
25.1,11,MXchip,Normale
28.39,11,MXchip03,Normale
25.0,11,MXchip,Normale
28.39,11,MXchip03,Normale
28.29,11,MXchip03,Normale
25.1,11,MXchip,Normale
28.39,11,MXchip03,Normale
28.29,11,MXchip03,Normale
28.39,11,MXchip03,Normale
28.29,11,MXchip03,Normale
25.0,11,MXchip,Normale
24.89,11,MXchip,Normale
25.0,11,MXchip,Normale
24.89,11,MXchip,Normale
24.79,11,MXchip,Normale
24.89,11,MXchip,Normale
24.79,11,MXchip,Normale
24.89,11,MXchip,Normale
25.0,11,MXchip,Normale
24.89,11,MXchip,Normale
25.0,11,MXchip,Normale
28.39,11,MXchip03,Normale
28.29,11,MXchip03,Normale
25.1,11,MXchip,Normale
28.39,11,MXchip03,Normale
25.2,11,MXchip,Normale
28.29,11,MXchip03,Normale
25.29,11,MXchip,Normale
25.2,11,MXchip,Normale
25.29,11,MXchip,Normale
28.39,11,MXchip03,Normale
28.29,11,MXchip03,Normale
25.2,11,MXchip,Normale
25.1,11,MXchip,Normale
25.2,11,MXchip,Normale
28.39,11,MXchip03,Normale
25.29,11,MXchip,Normale
28.5,11,MXchip03,Normale
25.2,11,MXchip,Normale
25.29,11,MXchip,Normale
25.2,11,MXchip,Normale
25.1,11,MXchip,Normale
25.2,11,MXchip,Normale
25.1,11,MXchip,Normale
25.2,11,MXchip,Normale
25.29,11,MXchip,Normale
25.1,11,MXchip,Normale
25.2,11,MXchip,Normale
25.1,11,MXchip,Normale
25.2,11,MXchip,Normale
25.29,11,MXchip,Normale
28.5,11,MXchip03,Normale
25.2,11,MXchip,Normale
25.29,11,MXchip,Normale
25.2,11,MXchip,Normale
28.39,11,MXchip03,Normale
28.29,11,MXchip03,Normale
25.29,11,MXchip,Normale
25.2,11,MXchip,Normale
28.39,11,MXchip03,Normale
25.29,11,MXchip,Normale
25.2,11,MXchip,Normale
25.29,11,MXchip,Normale
25.2,11,MXchip,Normale
28.39,11,MXchip03,Normale
28.29,11,MXchip03,Normale
25.1,11,MXchip,Normale
25.0,11,MXchip,Normale
28.39,11,MXchip03,Normale
28.29,11,MXchip03,Normale
25.1,11,MXchip,Normale
25.0,11,MXchip,Normale
25.1,11,MXchip,Normale
25.0,11,MXchip,Normale
25.1,11,MXchip,Normale
25.0,11,MXchip,Normale
28.29,11,MXchip03,Normale
25.1,11,MXchip,Normale
25.0,11,MXchip,Normale
24.89,11,MXchip,Normale
24.79,11,MXchip,Normale
28.29,11,MXchip03,Normale
24.89,11,MXchip,Normale
25.0,11,MXchip,Normale
24.89,11,MXchip,Normale
28.39,11,MXchip03,Normale
24.79,11,MXchip,Normale
28.29,11,MXchip03,Normale
24.89,11,MXchip,Normale
28.39,11,MXchip03,Normale
25.0,11,MXchip,Normale
25.1,11,MXchip,Normale
28.29,11,MXchip03,Normale
28.39,11,MXchip03,Normale
25.0,11,MXchip,Normale
25.1,11,MXchip,Normale
28.29,11,MXchip03,Normale
25.0,11,MXchip,Normale
25.1,11,MXchip,Normale
25.0,11,MXchip,Normale
25.1,11,MXchip,Normale
28.29,11,MXchip03,Normale
28.2,11,MXchip03,Normale
25.2,11,MXchip,Normale
25.1,11,MXchip,Normale
25.2,11,MXchip,Normale
28.29,11,MXchip03,Normale
25.1,11,MXchip,Normale
25.29,11,MXchip,Normale
25.2,11,MXchip,Normale
25.1,11,MXchip,Normale
25.0,11,MXchip,Normale
25.1,11,MXchip,Normale
25.0,11,MXchip,Normale
24.89,11,MXchip,Normale
28.29,11,MXchip03,Normale
25.0,11,MXchip,Normale
24.89,11,MXchip,Normale
25.0,11,MXchip,Normale
24.89,11,MXchip,Normale
28.39,11,MXchip03,Normale
25.0,11,MXchip,Normale
25.1,11,MXchip,Normale
28.29,11,MXchip03,Normale
25.0,11,MXchip,Normale
24.89,11,MXchip,Normale
25.0,11,MXchip,Normale
24.89,11,MXchip,Normale
28.39,11,MXchip03,Normale
24.79,11,MXchip,Normale
28.29,11,MXchip03,Normale
24.89,11,MXchip,Normale
28.39,11,MXchip03,Normale
24.79,11,MXchip,Normale
24.89,11,MXchip,Normale
24.79,10,MXchip,Normale
24.7,10,MXchip,Normale
24.6,10,MXchip,Normale
24.7,10,MXchip,Normale
28.39,10,MXchip03,Normale
24.79,10,MXchip,Normale
24.89,10,MXchip,Normale
24.79,10,MXchip,Normale
28.39,10,MXchip03,Normale
24.89,10,MXchip,Normale
24.79,10,MXchip,Normale
24.89,10,MXchip,Normale
28.29,10,MXchip03,Normale
24.79,10,MXchip,Normale
24.89,10,MXchip,Normale
24.79,10,MXchip,Normale
24.89,10,MXchip,Normale
25.0,10,MXchip,Normale
25.1,10,MXchip,Normale
28.39,10,MXchip03,Normale
25.0,10,MXchip,Normale
25.1,10,MXchip,Normale
25.2,10,MXchip,Normale
28.29,10,MXchip03,Normale
28.39,10,MXchip03,Normale
28.29,10,MXchip03,Normale
25.29,10,MXchip,Normale
25.2,10,MXchip,Normale
28.39,10,MXchip03,Normale
28.29,10,MXchip03,Normale
25.29,10,MXchip,Normale
25.39,10,MXchip,Normale
25.5,10,MXchip,Normale
25.39,10,MXchip,Normale
25.29,10,MXchip,Normale
25.5,10,MXchip,Normale
25.39,10,MXchip,Normale
25.5,10,MXchip,Normale
28.39,10,MXchip03,Normale
28.5,10,MXchip03,Normale
25.39,10,MXchip,Normale
25.5,10,MXchip,Normale
28.5,10,MXchip03,Normale
25.39,10,MXchip,Normale
25.5,10,MXchip,Normale
25.39,10,MXchip,Normale
25.5,10,MXchip,Normale
25.39,10,MXchip,Normale
28.5,10,MXchip03,Normale
28.39,10,MXchip03,Normale
25.29,10,MXchip,Normale
25.2,10,MXchip,Normale
28.5,10,MXchip03,Normale
25.1,10,MXchip,Normale
28.39,10,MXchip03,Normale
25.0,10,MXchip,Normale
25.1,10,MXchip,Normale
28.29,10,MXchip03,Normale
28.39,10,MXchip03,Normale
28.29,10,MXchip03,Normale
28.39,10,MXchip03,Normale
28.39,10,MXchip03,Normale
25.2,10,MXchip,Normale
25.29,10,MXchip,Normale
25.39,10,MXchip,Normale
25.29,10,MXchip,Normale
25.2,10,MXchip,Normale
25.29,10,MXchip,Normale
28.39,10,MXchip03,Normale
25.2,10,MXchip,Normale
28.39,10,MXchip03,Normale
25.29,10,MXchip,Normale
28.29,10,MXchip03,Normale
25.2,10,MXchip,Normale
25.29,10,MXchip,Normale
25.39,10,MXchip,Normale
28.5,10,MXchip03,Normale
25.5,10,MXchip,Normale
25.39,10,MXchip,Normale
25.5,10,MXchip,Normale
25.39,10,MXchip,Normale
25.29,10,MXchip,Normale
25.2,10,MXchip,Normale
28.39,10,MXchip03,Normale
25.29,10,MXchip,Normale
25.39,10,MXchip,Normale
25.2,10,MXchip,Normale
25.29,10,MXchip,Normale
25.39,10,MXchip,Normale
25.29,10,MXchip,Normale
25.39,10,MXchip,Normale
25.29,10,MXchip,Normale
28.29,10,MXchip03,Normale
25.39,10,MXchip,Normale
28.2,10,MXchip03,Normale
25.5,10,MXchip,Normale
28.29,10,MXchip03,Normale
25.6,10,MXchip,Normale
25.5,10,MXchip,Normale
25.6,10,MXchip,Normale
28.29,10,MXchip03,Normale
28.39,10,MXchip03,Normale
28.29,10,MXchip03,Normale
25.79,10,MXchip,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
25.7,10,MXchip,Normale
25.79,10,MXchip,Normale
25.89,10,MXchip,Normale
25.79,10,MXchip,Normale
25.7,10,MXchip,Normale
28.29,10,MXchip03,Normale
25.79,10,MXchip,Normale
28.39,10,MXchip03,Normale
25.89,10,MXchip,Normale
25.79,10,MXchip,Normale
25.89,10,MXchip,Normale
28.29,10,MXchip03,Normale
26.0,10,MXchip,Normale
26.1,10,MXchip,Normale
25.89,10,MXchip,Normale
26.0,10,MXchip,Normale
26.1,10,MXchip,Normale
26.2,10,MXchip,Normale
28.39,10,MXchip03,Normale
26.29,10,MXchip,Normale
26.29,10,MXchip,Normale
26.2,10,MXchip,Normale
28.39,10,MXchip03,Normale
26.39,10,MXchip,Normale
26.29,10,MXchip,Normale
26.39,10,MXchip,Normale
26.29,10,MXchip,Normale
26.39,10,MXchip,Normale
26.5,10,MXchip,Normale
26.6,10,MXchip,Normale
26.5,10,MXchip,Normale
26.6,10,MXchip,Normale
28.39,10,MXchip03,Normale
26.5,10,MXchip,Normale
26.6,10,MXchip,Normale
26.7,10,MXchip,Normale
28.29,10,MXchip03,Normale
26.6,10,MXchip,Normale
26.7,10,MXchip,Normale
28.39,10,MXchip03,Normale
26.79,10,MXchip,Normale
28.39,10,MXchip03,Normale
28.5,10,MXchip03,Normale
26.89,10,MXchip,Normale
27.0,10,MXchip,Normale
27.1,10,MXchip,Normale
27.2,10,MXchip,Normale
28.5,10,MXchip03,Normale
28.5,10,MXchip03,Normale
27.1,10,MXchip,Normale
28.39,10,MXchip03,Normale
28.5,10,MXchip03,Normale
27.2,10,MXchip,Normale
27.1,10,MXchip,Normale
27.2,10,MXchip,Normale
27.1,10,MXchip,Normale
27.2,10,MXchip,Normale
27.1,10,MXchip,Normale
27.0,10,MXchip,Normale
27.1,10,MXchip,Normale
27.0,10,MXchip,Normale
28.39,10,MXchip03,Normale
27.1,10,MXchip,Normale
28.5,10,MXchip03,Normale
27.0,10,MXchip,Normale
27.1,10,MXchip,Normale
28.39,10,MXchip03,Normale
27.2,10,MXchip,Normale
27.1,10,MXchip,Normale
28.5,10,MXchip03,Normale
28.39,10,MXchip03,Normale
28.5,10,MXchip03,Normale
27.2,10,MXchip,Normale
